839801,10400
404602,52
1412434,1480
591903,301
2803271,25092
2014483,189030
1788672,43687
4429692,52
1955053,10400
2288606,118945
47976,84822
236547,11671
286346,67686
634572,66208
994195,41434
46023,37507
3819503,189030
926241,1480
2576396,16741
2616252,146342
2538434,1480
1106829,20299
2007747,131702
97444,20299
22498,52
173399,20299
481949,189925
954409,1480
900290,1480
3411466,20299
51208,10400
162849,52
880258,281606
54801,25092
85675,96677
4311663,52
1640584,20299
778850,8416
321247,10400
2340615,260303
246170,10400
48074,67686
663028,41434
2605094,148430
2363135,75694
274796,8416
276654,10874
9574,9573
1778235,41434
