Infiniti,Hong_Kong
Idea_Cellular,India
Native_Instruments,Germany
PSA_International,Singapore
Philips,Netherlands
SkyCable,Philippines
Sina_Corp,China
Media_Nusantara_Citra,Indonesia
Daimler_AG,Germany
Emperor_Entertainment_Group,Hong_Kong
Gemalto,Netherlands
China_Telecom,China
Mitsubishi,Japan
Schneider_Kreuznach,Germany
Sinopec,China
Magneti_Marelli,Italy
Nation_Broadcasting_Corporation,Philippines
Tata_Steel,India
SM_Prime_Holdings,Philippines
Campagnolo,Italy
Acer_Inc.,Taiwan
Affymetrix,China
Olympus_Corporation,Japan
BenQ,Taiwan
Iveco,Italy
Iran_Khodro,Iran
Timex_Group,Netherlands
HDFC_Bank,India
KT_Corporation,South_Korea
Glencore,Netherlands
Keppel_Corporation,Singapore
Rostelecom,Russia
AgustaWestland,Italy
Dairy_Farm_International_Holdings,Hong_Kong
Bharti_Airtel,India
AvtoVAZ,Russia
San_Miguel_Corporation,Philippines
Chunghwa_Telecom,Taiwan
Pertamina,Indonesia
Seoul_Metropolitan_Rapid_Transit_Corporation,South_Korea
Yahoo!_Japan,Japan
Cheung_Kong_Holdings,Hong_Kong
Toyota,Japan
Temasek_Holdings,Singapore
Severstal,Russia
Dresdner_Bank,Germany
Hyundai_Heavy_Industries,South_Korea
Claro_Americas,Chile
DBS_Bank,Singapore
