2873435,10032
839801,10400
51208,10400
1937917,8425
282539,143362
2605094,148430
2014483,189030
861712,7660
2007747,131702
171464,636
2288606,118945
501581,7660
213423,1025
1168378,15629
1526548,1025
634572,66208
1006643,8589
315998,7660
866125,636
483791,8425
178564,1025
873600,35322
698880,15629
1077944,10032
2803271,25092
1927789,1025
2164106,10032
2981274,636
672833,281606
1124132,8425
3323,3324
1019085,34934
246170,10400
484050,636
880258,281606
54801,25092
2616252,146342
323119,7660
3819503,189030
321247,10400
1779401,8425
663028,41434
903156,15629
251419,8425
1075451,3324
1749560,3324
573156,7660
1015875,636
1778235,41434
