1336325,36002
3424599,56171
639769,47650
120516,300862
861756,95056
1550853,4533
253281,107591
4148110,107591
1201612,33938
122120,61612
1700611,4533
931298,874890
1007469,1450330
1041683,107591
4394496,121609
1788547,285053
2444105,168973
161404,277
2436227,168973
65553,100767
4148110,4533
73693,572846
1041683,4533
1288330,435261
931298,7212
483408,121611
2214088,352092
2803269,132636
1120718,277
2770510,22127
2050556,1363991
639769,4533
1334086,74775
331631,3200
482695,450281
399724,124336
241889,121609
1669208,221797
573181,277
252443,56171
33266,15287
1955037,277
2753283,107591
191378,43088
1700611,33938
971761,247838
2057715,13455
363471,277
