1336325,36002
2769941,11629
120516,300862
482695,450281
2769941,78469
1550853,4533
253281,107591
4148110,107591
1201612,33938
1700611,4533
1041683,4533
1007469,1450330
2566748,75223
1788547,285053
2444105,168973
2436227,168973
726262,438419
4148110,4533
639769,47650
9985,130071
1288330,435261
1041683,107591
483408,121611
2214088,352092
2803269,132636
1120718,277
2770510,22127
639769,4533
1334086,74775
356872,3318
399724,124336
241889,121609
1669208,221797
573181,277
241719,277
195019,121611
33266,15287
2753283,107591
191378,43088
1984752,7393
1700611,33938
971761,247838
2057715,13455
792650,271936
363471,277
1764630,379348
931298,7212
