DIC_Entertainment,"Burbank,_California"
CompuServe,"Columbus,_Ohio"
Jack_in_the_Box,San_Diego
Deathwish_Inc.,"Beverly,_Massachusetts"
Sony_Pictures_Home_Entertainment,"Culver_City,_California"
Timeless_Media_Group,"Eugene,_Oregon"
American_Recordings_(record_label),Los_Angeles
Interscope_Records,"Santa_Monica,_California"
Chili's,Dallas
LexisNexis,"Dayton,_Ohio"
Lazarus_(department_store),"Columbus,_Ohio"
Microsoft_Studios,"Redmond,_Washington"
Ralphs,"Compton,_California"
Dine_Alone_Records,Los_Angeles
Aniplex_of_America,"Santa_Monica,_California"
Hurley_International,"Costa_Mesa,_California"
Meijer,"Grand_Rapids,_Michigan"
Hollywood_Records,"Burbank,_California"
Magnatune,"Berkeley,_California"
WaterTower_Music,"Burbank,_California"
Bath_&_Body_Works,"Columbus,_Ohio"
Service_Merchandise,"Boca_Raton,_Florida"
Lotus_Software,"Cambridge,_Massachusetts"
Artisan_Entertainment,"Santa_Monica,_California"
OfficeMax,"Boca_Raton,_Florida"
Summit_Entertainment,"Santa_Monica,_California"
Harmonix,"Cambridge,_Massachusetts"
Metal_Blade_Records,"Agoura_Hills,_California"
The_Limited,"Columbus,_Ohio"
Universal_Music_Latin_Entertainment,Los_Angeles
"DSW,_Inc.","Columbus,_Ohio"
Akamai_Technologies,"Cambridge,_Massachusetts"
19_Entertainment,Los_Angeles
SugarCRM,"Cupertino,_California"
"Nike,_Inc.","Beaverton,_Oregon"
Anchor_Bay_Entertainment,"Beverly_Hills,_California"
Myspace,"Beverly_Hills,_California"
Ensemble_Studios,Dallas
Vans,"Cypress,_California"
Anticon,Los_Angeles
Experian,"Costa_Mesa,_California"
Suburban_Noize_Records,"Burbank,_California"
WebEx,"Milpitas,_California"
Sony_Pictures_Entertainment,"Culver_City,_California"
Maker_Studios,"Culver_City,_California"
Fearless_Records,"Culver_City,_California"
Bang_Zoom!_Entertainment,"Burbank,_California"
Albertsons,"Boise,_Idaho"
Top_Dawg_Entertainment,"Carson,_California"
Universal_Music_Group,"Santa_Monica,_California"
