Comerica,Dallas
CompuServe,"Columbus,_Ohio"
Microsoft_Studios,"Redmond,_Washington"
Nexon,"El_Segundo,_California"
Albertsons,"Boise,_Idaho"
NXP_Semiconductors,Eindhoven
FASA,Chicago
EarthLink,Atlanta
Beckman_Coulter,"Brea,_California"
BellSouth,Atlanta
Atari_Games,"Milpitas,_California"
Maker_Studios,"Culver_City,_California"
Wind_River_Systems,"Alameda,_California"
Tengen_(company),"Milpitas,_California"
Lattice_Semiconductor,"Portland,_Oregon"
Aniplex_of_America,"Santa_Monica,_California"
MillerCoors,Chicago
Borland,"Austin,_Texas"
Burton_Snowboards,"Burlington,_Vermont"
Sybase,"Dublin,_California"
New_World_Computing,"Agoura_Hills,_California"
Tektronix,"Beaverton,_Oregon"
Ensemble_Studios,Dallas
Microchip_Technology,"Chandler,_Arizona"
Fox_Interactive,Los_Angeles
Bohemia_Interactive,Prague
National_Instruments,"Austin,_Texas"
Tele-Communications_Inc.,Denver
SugarCRM,"Cupertino,_California"
Energy_Future_Holdings,Dallas
Natsume_(company),"Burlingame,_California"
Tenet_Healthcare,Dallas
"Nike,_Inc.","Beaverton,_Oregon"
Mattel,"El_Segundo,_California"
Sigma_Corporation,"Kawasaki,_Kanagawa"
Phoenix_Technologies,"Campbell,_California"
Mitsubishi_Fuso_Truck_and_Bus_Corporation,"Kawasaki,_Kanagawa"
Dunlop_Tyres,"Akron,_Ohio"
Prodigy_(online_service),"Austin,_Texas"
Pandemic_Studios,Los_Angeles
WebEx,"Milpitas,_California"
AT&T_Labs,"Austin,_Texas"
Technics_(brand),"Kadoma,_Osaka"
Molson_Coors_Brewing_Company,Denver
BMC_Software,Houston
Cooper_Industries,Chicago
First_Data,Atlanta
Navteq,Chicago
Panasonic,"Kadoma,_Osaka"
Intersil,"Milpitas,_California"
HNTB,"Kansas_City,_Missouri"
