839801,10400
404602,52
51208,10400
567142,10177
1937917,8425
282539,143362
150668,3252
779684,275567
2014483,189030
1788672,43687
4429692,52
1955053,10400
2288606,118945
2904370,636
98358,944
1168378,15629
634572,66208
236547,11671
483791,8425
1578315,52
2616252,146342
698880,15629
191890,167219
300191,15629
3934571,636
2605094,148430
672833,281606
591903,301
1124132,8425
1019085,34934
2803271,25092
484050,636
880258,281606
54801,25092
85675,96677
52883,78098
249276,49499
4478776,636
4311663,52
246170,10400
48074,67686
49644,10874
903156,15629
251419,8425
2363135,75694
130596,78098
269598,10439
274796,8416
1527446,301
1778235,41434
